story,lang,sentences,grain_size,index
4,french,"Il s'appelait Stépanitch, et il vivait chez un marchand du voisinage qui l'avait recueilli par charité. Il était chargé d'aider les dvorniks. Le vieux soldat se mit à déblayer la neige devant la fenêtre d'Avdiéitch. Celui-ci le regarda et reprit sa besogne. —Je suis, sans doute, bien sot de guetter ainsi, pensait Avdiéitch en se raillant lui-même...",4,29
4,french,"C'est Stépanitch qui déblaye la neige, et moi je crois que c'est le Christ qui vient me voir. Je divague, vieille cruche que je suis. Pourtant, après dix autres aiguillées, il regarda de nouveau par la fenêtre; et il vit Stépanitch qui, ayant appuyé sa pelle contre le mur, se reposait et se réchauffait. —Il est vieux, ce bonhomme-là, se disait Avdiéitch. On voit qu'il n'a même plus la force de déblayer la neige; il faudrait peut-être lui donner du thé, j'ai justement mon samovar qui va s'éteindre.",4,30
4,french,"Il piqua son alène dans l'établi, se leva, posa le samovar sur la table, versa de l'eau dans la théière et frappa à la fenêtre. Stépanitch se retourna et s'approcha. Le savetier lui fît un signe et alla ouvrir la porte. —Viens donc te réchauffer, dit-il, tu dois avoir froid. —Que le Christ nous sauve! Oui, c'est vrai, les os me font mal, répondit Stépanitch.",4,31
4,french,"Le vieux entra, secoua la neige de ses pieds, les essuya de peur de salir le parquet et vacilla sur ses jambes. —Ne te donne pas la peine d'essuyer tes pieds, je nettoyerai cela; cela ne fait rien, viens donc t'asseoir, dit Avdiéitch, prends donc un peu de thé. Il remplit deux verres, et en poussa un vers son hôte; lui-même il versa le sien dans sa soucoupe et se mit à souffler dessus. Stépanitch but, retourna son verre, posa dessus le restant du sucre et remercia. Mais on voyait qu'il en désirait encore. —Prends-en encore, dit Martin.",4,32
4,french,"Et de nouveau il emplit les deux verres. Tout en buvant, Avdiéitch regardait à tout moment dans la rue. —Attends-tu quelqu'un? interrogea l'hôte.  —Si j'attends quelqu'un? J'ai honte de dire qui j'attends.",4,33
4,french,"Je ne sais si j'ai ou non raison d'attendre, mais il y a une parole qui m'est allée au cœur... Était-ce un rêve, ou je ne sais quoi?... Vois-tu, mon frère, je lisais hier l'Évangile de notre petit Père le Christ, combien Il souffrit, comment Il marchait sur la terre. Tu en as entendu parler, n'est-ce pas? —Oui, j'en ai entendu parler, répondit Stépanitch.",4,34
4,french,"Mais nous autres, gens ignorants, nous ne savons pas lire. —Eh bien! je lisais donc comment Il marchait sur la terre... J'ai lu, sais-tu, comment Il est venu chez le Pharisien, et comment l'autre n'est point allé au devant de Lui... Je lisais donc, mon frère, hier, justement cela, et je pensais: «Comment pouvait-on ne pas honorer de son mieux notre «petit Père le Christ?",4,35
4,french,"Si, par exemple, me disais-je, pareille chose m'arrivait, à moi, comme à un autre, je ne saurais même pas comment L'honorer assez. Et lui, le Pharisien, il ne L'a pas bien accueilli!» Voilà ce que je pensais. Et je m'assoupis.",4,36
4,french,"Et quand je fus assoupi, mon frère, je m'entendis appeler par mon nom. Je me lève, et la voix me semble murmurer: —«Attends-moi, qu'on dit, je viendrai demain.» Et ainsi deux fois de suite... Eh bien !",4,37
4,french,"me croiras-tu? Cela m'est resté à la tête. J'ai beau me gronder moi-même, je L'attends toujours, Lui, notre petit Père! Stépanitch hocha la tête sans répondre.",4,38
4,french,"Il acheva son verre, le coucha sur la soucoupe; mais Avdiéitch le releva de nouveau et reversa du thé: — Prends donc pour ta santé! Je songe que Lui, notre petit Père, quand Il marchait sur la terre, Il ne rebutait personne, et Il recherchait surtout les humbles. Il venait toujours chez les humbles; ses disciples, Il les prenait parmi nous autres, des pêcheurs, des artisans comme nous. «Celui qui s'élève sera abaissé, disait-il; celui qui s'abaisse sera élevé...",4,39
4,french,"Vous m'appelez Seigneur, qu'il dit, et moi, je vous lave les pieds; celui qui veut être le premier doit être le serviteur des autres... Car, disait-il, heureux les pauvres d'esprit; le royaume des cieux leur est ouvert.» Stépanitch avait oublié son thé. C'était un homme vieux et sensible.",4,40
4,french,"Il écoutait, et les larmes coulaient le long de ses joues. —Eh bien! prends-en encore, lui dit Avdiéitch. Mais Stépanitch fit le signe de la croix, remercia, repoussa le verre et se leva. —Je te remercie, dit-il, Martin Avdiéitch, de m'avoir traité de la sorte, et de m'avoir satisfait l'âme avec le corps. —A ton service. A une autre fois.",4,41
4,french,"Je suis toujours content qu'on vienne me voir, dit Avdiéitch. Stépanitch partit. Martin se versa ce qui restait de thé, le but, enleva la vaisselle et vint se rasseoir auprès de la fenêtre à travailler. Il coud, et, tout en cousant, il regarde par la fenêtre et attend le Christ.",4,42
4,french,"Et il ne fait que penser à Lui, et il repasse dans son esprit ce qu'Il a fait, ce qu'Il a dit. Deux soldats passèrent, l'un dans des bottes d'ordonnance, l'autre dans des bottes à lui, puis un barine en galoches vernies, puis un boulanger avec sa corbeille. Voici qu'en face de la fenêtre apparut une femme en bas de laine, en souliers de paysanne. Elle dépassa la fenêtre et s'arrêta tout contre le mur.",4,43
4,french,"Avdiéitch, se penchant, regarde à travers la vitre. Il voit une femme étrangère, avec un enfant dans les bras, appuyée au mur, et tournant le dos au vent. Elle essayait d'abriter son nourrisson, mais sans y parvenir, car elle n'avait rien pour l'envelopper. Cette femme portait des vêtements d'été en fort mauvais état.",4,44
4,french,"Et Avdiéitch, de derrière sa fenêtre, entendit l'enfant crier et sa mère le consoler, mais sans succès. Il se leva, ouvrit sa porte, sortit et cria dans l'escalier: —Bonne femme! Eh! bonne femme!",4,45
4,french,"L'étrangère l'entendit et se tourna vers lui:  —Pourquoi donc rester au froid avec ton enfant? Viens donc dans ma chambre, tu seras mieux pour le soigner... Par ici! Par ici!",4,46
4,french,"La femme, toute surprise, voit un vieillard en tablier et en lunettes qui lui fait signe de venir. Elle le suit. Elle descend l'escalier et pénètre dans la chambre. —Ici, viens donc ici, lui dit le vieillard. Assieds-toi plus près du poêle.",4,47
4,french,"Chauffe-toi et fais téter le petit. —C'est que je n'ai plus de lait, répondit-elle. Depuis ce matin, je n'ai moi-même rien mangé. Et elle donna cependant le sein à son nourrisson. Avdiéitch hocha la tête.",4,48
4,french,"Il s'approcha de la table, prit du pain, un bol, ouvrit le poêle où cuisait le stchi, sortit un pot de kacha; mais comme le kacha n'avait pas eu le temps de bouillir, il versa seulement du stchi dans le bol et le posa sur la table. Il coupa du pain, décrocha une serviette et mit le couvert. —Assieds-toi, qu'il dit; mange, bonne femme! Moi je garderai un peu ton enfant. J'ai eu aussi des enfants, moi, et je sais les soigner.",4,49
4,french,"La femme fit le signe de la croix, se mit à table et mangea, tandis que Martin, s'étant assis sur le lit avec l'enfant, lui envoyait des baisers pour le consoler. Comme l'enfant pleurait toujours. Avdiéitch imagina de le menacer avec son doigt, qu'il approchait et éloignait alternativement de ses lèvres, mais sans le lui mettre dans la bouche, car ce doigt était noir de poix. Et le petit, regardant fixement le doigt, cessa de crier et se mit même à rire, à la grande joie d'Avdiéitch.",4,50
4,french,"Tout en mangeant, l'étrangère racontait qui elle était, d'où elle venait: —Moi, qu'elle dit, je suis la femme d'un soldat. Mon mari, on l'a fait partir, voilà déjà huit mois, et je n'ai plus eu de ses nouvelles. Je vivais de mon emploi de cuisinière, lorsque j'accouchai; avec un enfant, on n'a plus voulu me garder, et voilà trois mois que je suis sans place. J'ai mangé tout ce que j'avais; j'ai voulu me proposer comme nourrice; on m'a rebutée:«Trop maigre!»",4,51
4,french,"me dit-on. Alors je me suis rendue chez une marchande où se trouve placée notre petite baba: là, on promit de me prendre. Je pensais que la chose allait se faire tout de suite, mais on m'a dit de revenir l'autre semaine; et elle demeure bien loin... Je suis exténuée, et j'ai fatigué aussi mon pauvre petit.",4,52
4,french,"Heureusement que ma patronne a pitié de nous, et nous laisse, au nom du Christ, dormir chez elle. Autrement je ne saurais que devenir. Avdiéitch soupira et dit: —Et tu n'as pas de vêtements chauds? —Non. J'ai engagé hier, pour vingt kopeks, mon dernier châle.",4,53
4,french,"La femme s'approcha du lit et prit l'enfant. Avdiéitch se leva, se dirigea vers le mur, chercha, et apporta une vieille poddiovka. —Prends, qu'il dit; c'est mauvais, mais cela te servira toujours pour envelopper. L'étrangère regarda la poddiovka, regarda le vieillard, prit la poddiovka et fondit en larmes. Avdiéitch se détourna, non moins ému; puis il alla vers son lit, retira un petit coffre, l'ouvrit, chercha et vint se rasseoir en face de la femme.",4,54
4,french,"Et la femme dit : —Que le Christ te sauve, petit grand-père! C'est Lui sans doute qui m'a conduit devant ta fenêtre. Sans cela, l'enfant aurait pris froid. Quand je suis partie, il faisait chaud, et maintenant, quel froid!",4,55
4,french,"La bonne idée qu'Il t'a inspirée, Lui, notre petit Père, de regarder par la fenêtre et d'avoir pitié de moi! Avdiéitch sourit: — C'est Lui, en effet, qui m'a inspiré cette idée, dit-il. Ce n'était point par hasard que je regardais par la fenêtre. Et il raconta son rêve à la femme, comment il avait ouï une voix, et comment le Seigneur lui avait promis de venir chez lui ce jour même. —Tout peut arriver, répartit la femme, qui se leva, prit la poddiovka, enveloppa l'enfant, s'inclina et remercia Avdiéitch.    —Prends, au nom du Christ, dit Avdiéitch en lui glissant dans la main une pièce de vingt kopeks, prends ceci pour dégager le châle.",4,56
4,french,"La femme se signa, Martin se signa aussi, puis il la reconduisit. Et l'étrangère s'en alla. Après avoir mangé du stchi, Avdiéitch se remit à la besogne. Tout en tirant l'alêne, il ne perdait pas la fenêtre de vue; et chaque fois qu'une ombre se profilait, il levait les yeux pour examiner le passant.",4,57
4,french,"Il en passait qu'il connaissait, d'autres qu'il ne connaissait point; mais ceux-ci n'avaient rien de remarquable. Voilà qu'il vit s'arrêter, juste en face de sa fenêtre, une vieille femme, une marchande ambulante, qui tenait à la main un petit panier de pommes; il n'en restait plus beaucoup, elle avait sans doute vendu les autres. Elle portait sur son dos un sac de menu bois, qu'elle avait dû ramasser dans quelque chantier, et s'en retournait chez elle. Comme le sac lui faisait mal, apparemment, elle voulut le changer d'épaule: elle le posa donc à terre, mit le panier de pommes sur une poutre, et se prit à tasser le bois.",4,58
4,french,"Pendant qu'elle était ainsi occupée, un gamin, venu on ne sait d'où, avec une casquette déchirée, déroba une pomme dans le panier et voulut se sauver. Mais la vieille s'en aperçut. Elle se retourna et saisit le petit par la manche. L'enfant se débattit, mais elle le maintint avec les deux mains, lui arracha sa casquette et lui tira les cheveux.",4,59
4,french,"Le gamin hurle, la vieille tempête; Avdiéitch, sans prendre le temps de piquer son alêne, la jette par terre et court à la porte. Même il trébucha dans l'escalier et laissa tomber ses lunettes. Il se précipita dans la rue: la vieille tirait toujours les cheveux au petit, le tançait d'importance et le menaçait du gorodovoï. L'enfant se débattait, niait: —Je n'ai rien pris, disait-il, pourquoi me battre?",4,60
4,french,"Laisse-moi! Avdiéitch voulut les séparer. Il prit le gamin par la main, et dit: — Laisse-le, babouchka. Pardonne-lui, au nom du Christ. —Je vais lui pardonner de telle sorte qu'il s'en souviendra jusqu'à la prochaine correction.",4,61
4,french,"Je vais le conduire au poste, le vaurien. Martin supplia la vieille. —Laisse-le, qu'il dit, babouchka, il ne le fera plus. Laisse-le donc, au nom du Christ. La vieille lâcha prise; le gamin allait se sauver, mais Avdiéitch le retint. —Demande à présent pardon à la babouchka, et ne recommence plus à l'avenir: car je t'ai vu prendre la pomme.",4,62
4,french,"Le petit se prit à pleurer et demanda pardon. —Voilà qui est bien, et maintenant voici une pomme! Et Martin prit dans le panier une pomme qu'il tendit à l'enfant. —Je vais te la payer, babouchka, continua-t-il en s'adressant à la vieille. —Tu le gâteras, ce mauvais garnement, fit la vieille. Il fallait le récompenser de telle façon qu'il y pensât toute la semaine. — Eh! babouchka!",4,63
4,french,"babouchka! nous en jugeons ainsi, mais Dieu n'en juge pas ainsi: s'il faut le fouetter pour une pomme, à nous, pour nos péchés, que faudrait-il nous faire ? La vieille garda le silence. Et Martin raconta à la vieille la parabole du créancier qui remit sa dette à son débiteur, et du débiteur qui vint pour tuer son bienfaiteur.",4,64
4,french,"La vieille écoutait, le gamin écoutait aussi. —Dieu nous commande de pardonner, dit Avdiéitch, car autrement il ne nous sera point pardonné à nous-mêmes... de pardonner à tous, et surtout à ceux qui ne savent ce qu'ils font. La vieille hocha la tête et soupira: —Je ne dis pas non, fit-elle. Seulement, les enfants ne sont déjà que trop portés à faire le mal. —Alors c'est à nous, les vieux, de leur montrer le bien. — C'est ce que je dis aussi, répliqua la vieille. Moi-même, j'avais sept enfants; il ne me reste qu'une fille...",4,65
4,french,"Et la vieille se mit à raconter comment elle vivait chez sa fille, et combien elle avait de petits-enfants. —Tu vois, dit-elle, ma faiblesse? Et pourtant je travaille. Mes petits-enfants... j'ai pitié d'eux, ils sont si gentils, si empressés à courir à ma rencontre! Et Aksioutka!",4,66
4,french,"En voilà une qui n'irait avec personne autre que moi! «Babouchka, qu'elle dit, chère babouchka!...» Et la vieille s'attendrit tout à fait. —Certainement, ce n'est qu'un enfantillage; que Dieu le garde! fît la vieille en se tournant vers le gamin.",4,67
4,french,"Mais comme elle allait pour recharger le sac sur ses épaules, le petit accourut en disant: — Donne, babouchka, je vais te le porter; c'est sur mon chemin. La vieille hocha la tête et lui donna le sac. Et ils s'en allèrent tous deux côte à côte; la vieille avait même oublié de réclamer à Avdiéitch le prix de la pomme. Et Martin, resté seul, les regardait et les écoutait marcher et causer.",4,68
4,french,"Il les suivit des yeux, puis il rentra chez lui, retrouva ses lunettes intactes dans l'escalier, ramassa son alêne et se remit à l'ouvrage. Il travailla un moment; mais il n'y voyait déjà plus assez pour passer son fil; et il aperçut l'allumeur qui s'en allait allumer les réverbères. —Il faut que j'éclaire ma lampe, se dit-il. Il apprêta sa petite lampe, la suspendit et reprit sa besogne. Il termina une botte et l'examina: c'était bien.",4,69
4,french,"Il ramassa ses outils, balaya les rognures, décrocha la lampe, qu'il posa sur la table, et prit l'Evangile sur le rayon. Il voulut ouvrir le volume à la page où il en était resté la veille, mais il tomba sur une autre page. Comme il ouvrait l'Évangile, il se rappela le songe de la veille; et aussitôt il crut entendre remuer derrière lui. Avdiéitch se retourna et vit, lui semblait-il, des gens dans le coin...",4,70
4,french,"C'étaient des gens en effet, mais il ne pouvait les distinguer. Et une voix lui murmura à l'oreille; —Martin! Eh! Martin!",4,71
4,french,"Est-ce que tu ne me reconnais pas? —Qui es-tu? fit Avdiéitch. —Mais c'est Moi! fit la voix; c'est Moi! Et c'était Stépanitch, qui, surgissant du coin obscur, lui sourit, se dissipa comme un nuage et s'évanouit. —Et c'est aussi Moi!",4,72
4,french,"fît une autre voix. Et du coin obscur surgit la femme avec l'enfant: la femme sourit, l'enfant sourit, et tous deux s'évanouirent, —Et c'est aussi Moi! fît une autre voix. Et la vieille surgit avec l'enfant qui tenait une pomme: tous deux sourirent, et ils s'évanouirent.",4,73
4,french,"Et Avdiéitch se sentit la joie au cœur. Il fit le signe de la croix, mit ses lunettes et lut l'Évangile à la page où il s'était ouvert. Et dans le haut de la page, il lut: «J'ai eu faim, et vous m'avez donné à manger; j'ai eu soif, et vous m'avez donné à boire; j'étais étranger, et vous m'avez accueilli.» Et au bas de la page: « Ce que vous avez fait au plus petit de mes frères, c'est à moi que vous l'avez fait.»",4,74
4,french,"(S. Mathieu, XXV.) Et Avdiéitch comprit que le songe ne l'avait pas trompé, qu'en effet le Sauveur était venu chez lui ce jour-là, et que c'était Lui qu'il avait accueilli.",4,75
1,french,"LE PERE MARTIN CONTE DE NOEL I Vous ne connaissez pas le père Martin? Quoi-qu'il ne soit qu'un pauvre cordonnier, il ne loge pas dans une mansard. Son atelier, son salon, sa chambre à coucher et sa cuisine, sont tous réunis dans une échoppe de bois qui fait l'angle de la place de Lenche et de la rue des Martégales, dans notre bonne vieille ville de Marseille. C'est là qu'il vit en philosophe, ni trop riche ni trop pauvre, ressemelant tout le quartier; car, depuis que ses yeux ont vieilli, le bonhomme ne travaille plus dans le neuf. Si vous ne le connaissez pas, les pescatori du quartier St-Jean le connaissent bien, et les revendeuses du marché qui est sur la place, et les gamins de l'école communale qui passent comme un essaim devant sa porte, lorsque quatre heures sonnent à l'Evêché.",5,1
1,french,"Il leur a cousu des pièces à tous, il sait où le soulier les blesse. Les ménagères n’ont de confiance qu’en lui, pour mettre des talons solides aux chaussures de leur garnement, qui écule en quinze jours les souliers les mieux confectionnés. Le père Martin, depuis quelque temps, s'est fait la réputation d'être dévot. Non qu'il craigne le mot pour rire, mais depuis qu'il va aux « Conférences », comme on appelle ces réunions où l'on chante des cantiques et où l’on parle en français du bon Dieu, il est tout changé. Il ne travaille ni moins ni plus mal, au contraire.",5,2
1,french,"On ne le voit plus au café des Argonautes, comme autrefois. Il a un gros livre qu’on lui voit lire souvent, quand on regarde par le petit vitrage de son échoppe ; il paraît beaucoup plus heureux qu'il ne l’était auparavant. Il a eu des malheurs, le père Martin. Sa femme est morte il y a plus de vingt ans ; son fils, parti comme matelot, à bord du brick le Phocéen, n'a plus reparu depuis dix ans. Quant à sa fille, il n'en parle jamais; quand on lui demande ce qu'elle est devenue, une ombre passe sur son front, il ne répond qu’en secouant la tête.",5,3
1,french,"Aussi, même quand it allait au café, après la journée, faire un piquet avec les camarades, de vieux cordonnier était-il rarement d'une gaité parfaite. Maintenant, avons-nous dit, il paraît plus heureux: son gros livre semble en être la cause. II. C'est la veille de Noël. Il fait au dehors un temps froid et humide; mais l'échoppe du père Martin est claire et bien chauffée.",5,4
1,french,"Il a fini son travail et mangé sa soupe; son petit poêle ronfle, et lui, assis dans un bon fauteuil de paille, ses besicles sur le nez, se tient près de la table et lit. « Il n’y avait point de place pour eux dans l'hôtellerie (1). » Ici le lecteur s'arrête pour réfléchir.--Point de place, dit-il, point de place pour Lui! Il regarde alors sa chambrette, étroite et propre dans sa pauvreté, — Il y aurait du de la place pour Lui ici, ajoute-t-il, s'il y était venu! Quel bonheur de le recevoir!",5,5
1,french,"Je me serait gêné, bien sûr, je leur aurais donné toute la place!.. Point de place pour Lui! Oh! Que ne vient-il m'en demander une, à moi. Je suis seul, je n’ai personne à qui penser.",5,6
1,french,Chacun a sa famille et ses amis; qui se soucie de moi sur la terre? J’aimerais bien qu’Il vint me tenir compagnie. Si c'était aujourd'hui le premier Noël! Si ce soir le Sauveur devait venir au monde! S'il choisissait mon échoppe pour y entrer!,5,7
1,french,"Comme je le servirais, comme je l'adorerais!.. Pourquoi ne se montre-t-il plus aujourd'hui, comme il le faisait autrefois? Que lui donnerais-je? La Bible dit bien ce qu'apportèrent les mages : de l'or, de l'encens et de la myrrhe : je n’ai rien de tout cela! Ils étaient riches, ces mages.",5,8
1,french,"Mais les bergers, que lui donnèrent-ils? Cela n’est pas dit. Ils n'eurent peut-être pas le temps de rien apporter. Ah! Je sais bien, moi, ce que je lui donnerais!",5,9
1,french,"Et le père Martin, au milieu de toutes ces pensées plus ou moins incohérentes, se leva, tendit la main vers une étagère, où se trouvait deux mignons petits souliers soigneusement enveloppés, deux souliers de nourrisson. — Voilà, dit-il, voilà ce que je lui offrirais, mon chef-d'oeuvre. C'est la mére qui serait contente! Mais à quoi pensais-je? reprit-il en souriant. Vraiment, je radote.",5,10
1,french,"Est-il possible que je m'imagine des choses pareilles ? Comme si le Sauveur avait besoin de mon échoppe et de mes souliers! Le vieillard s'enfonça dans son fauteuil et continua ses réflexions. La foule devenait plus nombreuse dans les rues, à mesure que la soirée s'avançait: des bruits de réveillon commençaient à se faire entendre. Mais le père Martin ne bougeait pas.",5,11
1,french,"Il est probable qu'il s'était endormi. --Martin! dit une voix douce tout près de lui. Qui va là? Cria le cordonnier en sursaut. Mais il eut beau se tourner vers la porte, il ne vit personne. --Martin, tu as désiré me voir, eh bien, regarde dans la rue, demain depuis l'aurore jusqu'au soir ; tu me verras passer un moment ou l'autre.",5,12
1,french,"Efforce-toi de me reconnaitre, car je ne me ferai point connaitre à toi. La voix se tut; Martin se frotta les yeux. Sa lampe s'était éteinte, le pétrole ayant manqué. Minuit sonnait à toutes les horloges : Noël était venu. --C'est lui, se dit vieillard. Il a promis de passer devant mon échoppe.",5,13
1,french,"Peut-être était-ce un rêve? N'importe! Je l'attendrai. Je ne l'ai jamais vu, mais n'ai-je pas admiré son portrait dans toutes les églises? Je saurai bien le reconnaitre !",5,14
1,french,"Là-dessus, Martin gagna son lit, et longtemps encore repassa dans son esprit les étranges paroles qu'il avait entendues. III. Longtemps avant le jour, 1a petite lampe du cordonnier était allumée. Il remit du charbon dans son poêle, qui n’était pas encore éteint, et se mit en devoir de préparer son café. Puis il se hâla de ranger sa chambre, et vint se placer enfin près de la fenêtre, pour guetter les premières lueurs du jour et les premiers passants.",5,15
1,french,"Peu à peu le ciel s’éclaira, et Martin ne tarda pas à voir paraître sur la place le balayeur de rues, le plus matinal de tous les travailleurs. Il ne lui accorda qu'un regard distrait ; il avait, en vérité, bien autre chose à faire qu’à regarder un balayeur de rues! Cependant il paraissait faire froid au dehors, car la vitre se couvrait constamment de buée, et le cantonnier, après avoir donné quelques vigoureux coups de balai, ne tarda pas à éprouver le besoin de se réchauffer par un exercice plus énergique, en battant des bras de toutes ses forces, et en frappant le sol tantôt d’un pied tantôt de l’autre. —Le brave homme, se dit Martin, il a froid, tout de même. C'est fête aujourd'hui... mais non pas pour lui. Si je lui offrais une tasse de café?",5,16
1,french,"Et il frappa contre la vitre. La balayeur tourna la tête, vit celle du père Martin derrière sa fenêtre, et s'approcha. Le cordonnier ouvrit sa porte. Entrez, dit-il, venez vous réchauffer. —C'est pas de refus, merci. Quel temps de chien !",5,17
1,french,"On se croirait en Russie. Voulez—vous accepter une tasse de café ? dit le père Martin. — Ah par exemple, voilà un brave homme! Avec plaisir, pardi. Vaut mieux tard que jamais pour faire son petit réveillon.",5,18
1,french,"Le cordonnier servit son hôte à la hâte, et s’empressa de retourner vers sa fenêtre et de sonder la rue et la place de tous côtés, pour voir s'il n’était passé personne. —Qu'est-ce que vous avez donc à regarder dehors? lui dit enfin le cordonnier. —J'attends mon Maître, répondit Martin. — Votre maître? vous travaillez donc en magasin? La belle heure pour un patron de venir voir ses ouvriers! D'abord c'est fête pour vous aujourd'hui! — C'est d’un autre maître que je parle, reprit le vieux cordonnier. —Ah! — Un maître qui peut venir à toute heure, et qui m’a promis de venir aujourd’hui.",5,19
1,french,"Vous ne savez pas son nom, c’est Jésus. —J'en ai entendu parler, mais je ne le connais pas. Où demeure-t-il? Le père Martin se mit alors en quelques mots, à raconter au balayeur de rues l'histoire qu'il avait lue la veille, en y ajoutant quelques détails. Il se tournait vers la fenêtre tout en parlant. —Et c'est lui que vous attendez? dit enfin le cantonnier quand il sut de qui il s'agissait.",5,20
1,french,"M’est avis que vous ne le verrez pas comme vous le croyez. Mais c’est égal, vous me l'aurez fait voir, à moi. Vous me prêterez votre livre, Monsieur... — Martin, dit le cordonnier. —Monsieur Martin, et je vous garantis que vous n’aurez pas perdu votre temps ce matin, quoiqu’il fasse à peine jour. Merci et au revoir! Et le cantonnier s‘éloigna, laissant le pore Martin seul de nouveau, le front collé contre la vitre.",5,21
1,french,"IV. Quelques ivrognes attardés passèrent, mais le vieux cordonnier ne les regarda seulement pas. Puis arrivèrent les marchandes, avec leurs petites charrettes. Il les connaissait trop bien pour faire grande attention à elles. Mais au bout d’une heure ou deux, ses regards furent attirés par une jeune femme, misérablement vêtue, portant un enfant dans ses bras.",5,22
1,french,"Elle était si pale, si décharnée que le coeur du vieillard s’émut. Peut-être cela le fit-il penser à sa fille. Il ouvrit sa porte, et l'appela: — Eh! dites donc! La pauvre femme entendit cet appel, et se retourna, surprise.",5,23
1,french,"Elle vit le père Martin qui lui faisait signe d’approcher. — Vous n’avez pas l'air bien portant, my belle (Ma belle est la locution la plus fréquemment employée dans le vieux Marseille. Elle s'applique indistinctement aux poissardes de la halle Vivaux, aux laveuses du lavoir public, et à toutes les femmes, jeunes ou vielles, riches ou pauvres, qui ont affaire dans ces quartiers-là. Quoi qu'on en dise, le marseillais dit beaucoup plus: ma belle que mon bon.) --Je vais à l'hôpital, répondit la jeune femme. J'espère bien qu'on m’y recevra, avec mon enfant. Mon mari est sur mer, et voila trois mois que je l'attends. — Comme j'attends mon fils, pensa le cordonnier. — Il ne revient pas, et cependant je n'ai plus le son et je suis malade.",5,24
1,french,Il faut bien que j'aille à l'hôpital! — Pauvre femme! dit le vieillard attendri. Vous mangerez bien un morceau de pain en vous réchauffant. Non? Au moins une tasse de lait pour le petit.,5,25
1,french,"Tenez, voilà justement le mien, que je n'ai pas encore touché. Chauffez-vous, et laissez—moi le marmot. J’en ai eu moi, dans le temps; je sais comment ça se manipule. Il a une crâne mine, le vôtre. Quoi!",5,26
1,french,"Vous ne lui avez point mis de souliers! — Je n'en ai point, soupira la pauvre femme. — Attendez donc. J'en ai une paire, là, qui va faire l'affaire. Et le vieil ouvrier, au milieu des protestations el des remerciments de la mère, alla chercher les souliers qu'il avait regardés la veille, et les mit aux petits pieds de l'enfant. Ils lui allaient admirablement. Matin étouffa un soupir cependant, en se séparant de son chef-d'oeuvre, ce qu'il avait fait de mieux en sa vie. — Bah!",5,27
1,french,"se dit-il. Je n’en ai plus besoin pour personne, maintenant. Et il revint auprès de la fenêtre. Il se remit à regarder d'une façon si anxieuse que la jeune femme en fut surprise. — Qu'est-ce que vous regardez là? demanda-t-elle. -J'attends mon Maître, répondit Martin.",5,28
1,french,"La jeune femme ne comprit pas, ou ne soucia pas de comprendre.  -Connaissez-vous le Seigneur Jésus? lui demanda-t-il. -Certainement, répondit-elle en faisant le signe de la croix. Il n'y a pas si longtemps que j'ai appris mon catéchisme.  —C'est lui que j'attends, reprit le vieillard. -Et vous croyez qu'il va passer par là? -Il me l'a dit. -Pas possible! Oh! Que j'aimerais rester avec vous, pour le voir, moi aussi, si c'est vrai...mais vous devez vous tromper.",5,29
1,french,"Et puis, il faut que je m'en aille, pour être reçue à l'hôpital. -Savez-vous lire? dit le cordonnier. -Oui. -Eh bien, prenez ce petit livre, reprit-il en lui mettant dans les mains un fragment de l'Evangile. Lisez-le attentivement, et ce ne sera pas tout-à-fait comme si vous le voyiez, mais ce sera presque la même chose, et peut-être le verrez-vous plus tard. La jeune femme prit le livre d'un air de doute, s'éloigna en disant merci, et le vieillard reprit son poste auprès de la fenêtre. V.",5,30
1,french,"Les heures succédaient aux heures, les passants aux passants. Le petit poêle ronflait toujours, et Martin, dans son fauteuil, regardait encore dans la rue. Le Maître ne paraissait pas. Il avait bien vu passer un jeune prêtre, aux cheveux blond, aux yeux bleus, justement comme on représente le Christ dans les tableaux d'église Mais en passant tout prés de son échoppe, le prêtre avait murmuré: Mea culpa. Evidemment, le Christ se serait point accusé lui-même, Ce ne pouvait être lui.",5,31
1,french,"Les jeunes gens, les vieillards, les marins, les ouvriers, les courtisanes, les ménagères, les grandes dames, tout ce monde passa devant lui. Bien des mendiants aussi supplièrent le brave homme; son bon regard semblait leur promettre quelquechose. Ils ne furent pas déçus. Cependant, le Maître ne paraissait pas. Ses yeux étaient fatigués, son coeur commençait à défaillir.",5,32
1,french,"Les jours passent vite en décembre. Déjà l'ombre s'allongeait sur la place, déjà l'allumeur de réverbères paraissait au loin, déjà les fenêtres d'en face commençaient à briller joyeusement, et le fumet de la dinde rôtie, LE METS traditionnel des Marseillais, s’élevait de toutes les cuisines. Et le Maître ne paraissait pas. Enfin, la nuit vint, accompagnée de brouillard. Il était désormais inutile de se tenir près de la fenêtre; les Passants, devenus rares, s‘éloignaient dans la brame sans qu'on put les dévisager.",5,33
1,french,"Le vieillard se rapprocha tristement de son poêle et se mit à préparer son modeste souper. _— C'était un rêve, murmura-t-il. Pourtant, je l'avais bien espéré. Son repas achevé, il ouvrit son livre, et voulut se mettre à lire. Mais sa tristesse l'en empêcha. -Il n'est pas venu!",5,34
